BUNDLE;IMPORT;SYMBOLS
apps/frontend-data-set/frontend-data-set-web;@clayui/card;"ClayCardWithInfo"
apps/frontend-data-set/frontend-data-set-web;@clayui/list;"default"
apps/frontend-data-set/frontend-data-set-web;@clayui/layout;"default"
apps/frontend-data-set/frontend-data-set-web;@clayui/table;"default"
apps/frontend-data-set/frontend-data-set-web;@liferay/js-api/data-set;"FDSTableCellHTMLElementBuilderArgs"
apps/frontend-data-set/frontend-data-set-web;@clayui/autocomplete;"default"
apps/frontend-editor/frontend-editor-ckeditor-sample-web;frontend-editor-ckeditor-web;"AdvancedPreset,CKEditor5ClassicEditor,ClassicEditor"
apps/frontend-editor/frontend-editor-ckeditor-sample-web;react;"default"
apps/frontend-editor/frontend-editor-ckeditor-sample-web;ckeditor5;"EditorConfig"
apps/frontend-editor/frontend-editor-ckeditor-web;ckeditor5/ckeditor5.css;""
apps/frontend-editor/frontend-editor-ckeditor-web;prop-types;"default"
apps/frontend-editor/frontend-editor-ckeditor-web;react;"default,forwardRef,useCallback,useEffect,useRef,useState"
apps/frontend-editor/frontend-editor-ckeditor-web;@clayui/loading-indicator;"default"
apps/frontend-editor/frontend-editor-ckeditor-web;@liferay/cookies-banner-web;"flipThirdPartyCookiesOff"
apps/frontend-editor/frontend-editor-ckeditor-web;ckeditor4-react;"default"
apps/frontend-editor/frontend-editor-ckeditor-web;frontend-js-web;"addParams,loadEditorClientExtensions,sub"
apps/frontend-editor/frontend-editor-ckeditor-web;@ckeditor/ckeditor5-react;"CKEditor"
apps/frontend-editor/frontend-editor-ckeditor-web;ckeditor5;"Alignment,BlockQuote,Bold,ClassicEditor,EditorConfig,Essentials,Font,GeneralHtmlSupport,Heading,HorizontalLine,Indent,Italic,Link,List,MediaEmbed,Paragraph,RemoveFormat,SourceEditing,Strikethrough,Style,Table,TableCaption,TableProperties,TableToolbar,Underline"
apps/frontend-js/frontend-js-a11y-sample-web;react;"default"
apps/frontend-js/frontend-js-a11y-web;react;"default,useCallback,useEffect,useLayoutEffect,useMemo,useReducer,useRef,useState"
apps/frontend-js/frontend-js-a11y-web;axe-core;"AxeResults,RunOptions,default"
apps/frontend-js/frontend-js-a11y-web;@liferay/frontend-js-react-web;"render"
apps/frontend-js/frontend-js-a11y-web;@clayui/button;"default"
apps/frontend-js/frontend-js-a11y-web;@clayui/empty-state;"default"
apps/frontend-js/frontend-js-bootstrap-support-web;frontend-js-web;"delegate,isReducedMotion"
apps/frontend-js/frontend-js-bootstrap-support-web;dom-align;"default"
apps/frontend-js/frontend-js-clay-sample-web;@clayui/alert;"default"
apps/frontend-js/frontend-js-clay-sample-web;react;"default"
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/display/autorefresh;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/display/placeholder;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/edit/closebrackets;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/edit/closetag;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/edit/matchbrackets;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/fold/brace-fold;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/fold/comment-fold;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/fold/foldcode;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/fold/foldgutter;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/fold/indent-fold;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/fold/xml-fold;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/hint/css-hint;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/hint/html-hint;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/hint/javascript-hint;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/hint/show-hint;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/addon/hint/xml-hint;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/mode/groovy/groovy;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/mode/htmlmixed/htmlmixed;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/mode/javascript/javascript;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/mode/xml/xml;""
apps/frontend-js/frontend-js-codemirror-web;codemirror/mode/css/css;""
apps/frontend-js/frontend-js-components-sample-web;@clayui/layout;"default"
apps/frontend-js/frontend-js-components-sample-web;frontend-js-components-web;"FeatureIndicator,ManagementToolbar,TranslationAdminSelector,activeLanguageIdsAtom,selectedLanguageIdAtom"
apps/frontend-js/frontend-js-components-sample-web;react;"default,useEffect,useState"
apps/frontend-js/frontend-js-components-sample-web;@clayui/button;"ClayButtonWithIcon,default"
apps/frontend-js/frontend-js-components-sample-web;@clayui/drop-down;"ClayDropDownWithItems"
apps/frontend-js/frontend-js-components-sample-web;@clayui/form;"ClayCheckbox,ClayInput"
apps/frontend-js/frontend-js-components-sample-web;@clayui/icon;"default"
apps/frontend-js/frontend-js-components-sample-web;@clayui/label;"default"
apps/frontend-js/frontend-js-components-sample-web;@liferay/frontend-js-walkthrough-web;"Walkthrough"
apps/frontend-js/frontend-js-components-sample-web;@liferay/frontend-js-state-web;"State"
apps/frontend-js/frontend-js-components-web;@clayui/loading-indicator;"default"
apps/frontend-js/frontend-js-components-web;react;"FocusEventHandler,Ref,default,useCallback,useContext,useEffect,useMemo,useReducer,useRef,useState"
apps/frontend-js/frontend-js-components-web;classnames;"default"
apps/frontend-js/frontend-js-components-web;frontend-js-web;"COOKIE_TYPES,TYPE_VALUES,sessionStorage,sub"
apps/frontend-js/frontend-js-components-web;@clayui/badge;"default"
apps/frontend-js/frontend-js-components-web;@clayui/button;"ClayButtonWithIcon,default"
apps/frontend-js/frontend-js-components-web;@clayui/icon;"default"
apps/frontend-js/frontend-js-components-web;@clayui/popover;"ALIGN_POSITIONS,default"
apps/frontend-js/frontend-js-components-web;@clayui/tooltip;"ClayTooltipProvider"
apps/frontend-js/frontend-js-components-web;@clayui/link;"default"
apps/frontend-js/frontend-js-components-web;@clayui/layout;"default"
apps/frontend-js/frontend-js-components-web;@clayui/drop-down;"default"
apps/frontend-js/frontend-js-components-web;@clayui/form;"ClayInput,default"
apps/frontend-js/frontend-js-components-web;@clayui/label;"default"
apps/frontend-js/frontend-js-components-web;@clayui/modal;"default,useModal"
apps/frontend-js/frontend-js-components-web;@clayui/table;"default"
apps/frontend-js/frontend-js-components-web;@clayui/core;"Option,Picker"
apps/frontend-js/frontend-js-components-web;@clayui/alert;"DisplayType"
apps/frontend-js/frontend-js-components-web;@liferay/frontend-js-state-web;"State"
apps/frontend-js/frontend-js-components-web;@liferay/frontend-js-react-web;"useTimeout"
apps/frontend-js/frontend-js-components-web;@clayui/card;"default"
apps/frontend-js/frontend-js-components-web;@clayui/sticker;"default"
apps/frontend-js/frontend-js-components-web;@clayui/localized-input;"default"
apps/frontend-js/frontend-js-react-web;classnames;"default"
apps/frontend-js/frontend-js-react-web;react;"default,useCallback,useEffect,useLayoutEffect,useMemo,useRef"
apps/frontend-js/frontend-js-react-web;react-dom;"*,createPortal"
apps/frontend-js/frontend-js-react-web;process;"default"
apps/frontend-js/frontend-js-react-web;@clayui/core;"Provider"
apps/frontend-js/frontend-js-react-web;@clayui/icon;"ClayIconSpriteContext"
apps/frontend-js/frontend-js-react-web;@liferay/accessibility-settings-state-web;"CONSTANTS,accessibilityMenuAtom"
apps/frontend-js/frontend-js-react-web;@liferay/frontend-js-state-web;"useLiferayState"
apps/frontend-js/frontend-js-react-web;react-dom/client;"createRoot"
apps/frontend-js/frontend-js-spa-web;frontend-js-web;"Disposable,EventEmitter,EventHandler,buildFragment,debounce,delegate,fetch,runScriptsInElement"
apps/frontend-js/frontend-js-spa-web;@liferay/frontend-icons-web;"getSpritemap"
apps/frontend-js/frontend-js-state-web;react;"useCallback,useEffect,useState"
apps/frontend-js/frontend-js-tooltip-support-web;@clayui/tooltip;"ClayTooltipProvider"
apps/frontend-js/frontend-js-tooltip-support-web;@liferay/frontend-js-react-web;"render"
apps/frontend-js/frontend-js-walkthrough-sample-web;@clayui/button;"default"
apps/frontend-js/frontend-js-walkthrough-sample-web;@clayui/form;"ClayInput,default"
apps/frontend-js/frontend-js-walkthrough-sample-web;react;"default"
apps/frontend-js/frontend-js-walkthrough-web;@liferay/frontend-js-react-web;"render"
apps/frontend-js/frontend-js-walkthrough-web;frontend-js-web;"localStorage"
apps/frontend-js/frontend-js-walkthrough-web;react;"default,forwardRef,useCallback,useEffect,useRef,useState"
apps/frontend-js/frontend-js-walkthrough-web;dom-align;"default"
apps/frontend-js/frontend-js-walkthrough-web;@clayui/core;"OverlayMask"
apps/frontend-js/frontend-js-web;lodash.groupby;"default"
apps/frontend-js/frontend-js-web;lodash.isequal;"default"
apps/frontend-js/frontend-js-web;@clayui/button;"default"
apps/frontend-js/frontend-js-web;@clayui/loading-indicator;"default"
apps/frontend-js/frontend-js-web;@clayui/modal;"default,useModal"
apps/frontend-js/frontend-js-web;@liferay/frontend-js-react-web;"render,useIsMounted"
apps/frontend-js/frontend-js-web;classnames;"default"
apps/frontend-js/frontend-js-web;prop-types;"default"
apps/frontend-js/frontend-js-web;react;"ReactNode,default,useCallback,useEffect,useRef,useState"
apps/frontend-js/frontend-js-web;uuid;"v4"
apps/frontend-js/frontend-js-web;@liferay/accessibility-settings-state-web;"CONSTANTS,accessibilityMenuAtom"
apps/frontend-js/frontend-js-web;@liferay/frontend-js-state-web;"State"
apps/frontend-js/frontend-js-web;@clayui/alert;"default"
apps/frontend-js/frontend-js-web;@clayui/form;"ClayCheckbox,ClayInput,default"
apps/frontend-js/frontend-js-web;@clayui/icon;"default"
apps/frontend-taglib/frontend-taglib;@clayui/alert;"default"
apps/frontend-taglib/frontend-taglib;@clayui/button;"ClayButtonWithIcon,default"
apps/frontend-taglib/frontend-taglib;@clayui/form;"ClayInput,ClaySelect,default"
apps/frontend-taglib/frontend-taglib;frontend-js-web;"debounce,fetch,getOpener,getTop,openModal,openSelectionModal,runScriptsInElement,sub"
apps/frontend-taglib/frontend-taglib;react;"default,useCallback,useEffect,useMemo,useRef,useState"
apps/frontend-taglib/frontend-taglib;@clayui/card;"default"
apps/frontend-taglib/frontend-taglib;@liferay/frontend-js-react-web;"useIsMounted"
apps/frontend-taglib/frontend-taglib;@liferay/frontend-data-set-web;"FDS_EVENT"
apps/frontend-taglib/frontend-taglib;@clayui/modal;"default,useModal"
apps/frontend-taglib/frontend-taglib;prop-types;"default"
apps/frontend-taglib/frontend-taglib;@clayui/icon;"default"
apps/frontend-taglib/frontend-taglib;@clayui/list;"default"
apps/frontend-taglib/frontend-taglib;@clayui/drop-down;"Align,default"
apps/frontend-taglib/frontend-taglib;@clayui/tabs;"default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/button;"ClayButtonWithIcon,default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/icon;"default"
apps/frontend-taglib/frontend-taglib-clay;classnames;"default"
apps/frontend-taglib/frontend-taglib-clay;react;"createContext,default,useCallback,useEffect,useMemo,useRef,useState"
apps/frontend-taglib/frontend-taglib-clay;@clayui/form;"ClayCheckbox,ClayInput,ClaySelectWithOption,ClayToggle,default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/drop-down;"ClayDropDownWithItems,default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/link;"default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/multi-select;"default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/navigation-bar;"default"
apps/frontend-taglib/frontend-taglib-clay;frontend-js-components-web;"FeatureIndicator,ManagementToolbar"
apps/frontend-taglib/frontend-taglib-clay;@clayui/pagination-bar;"ClayPaginationBarWithBasicItems"
apps/frontend-taglib/frontend-taglib-clay;@clayui/panel;"default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/tabs;"default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/tooltip;"ClayTooltipProvider"
apps/frontend-taglib/frontend-taglib-clay;@clayui/core;"FocusTrap,VerticalNav"
apps/frontend-taglib/frontend-taglib-clay;@clayui/card;"ClayCardWithHorizontal,ClayCardWithInfo,ClayCardWithNavigation,ClayCardWithUser"
apps/frontend-taglib/frontend-taglib-clay;@clayui/sticker;"default"
apps/frontend-taglib/frontend-taglib-clay;frontend-js-web;"navigate,sub,unescapeHTML"
apps/frontend-taglib/frontend-taglib-clay;@clayui/shared;"LinkOrButton"
apps/frontend-taglib/frontend-taglib-clay;prop-types;"default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/label;"default"
apps/frontend-taglib/frontend-taglib-clay;@clayui/layout;"default"
apps/frontend-taglib/frontend-taglib-clay-sample-web;@clayui/drop-down;"default"
apps/frontend-taglib/frontend-taglib-clay-sample-web;@clayui/icon;"default"
apps/frontend-taglib/frontend-taglib-clay-sample-web;@clayui/sticker;"default"
apps/frontend-taglib/frontend-taglib-clay-sample-web;@liferay/frontend-icons-web;"getSpritemap"
apps/frontend-taglib/frontend-taglib-clay-sample-web;react;"default,useState"
apps/frontend-taglib/frontend-taglib-clay-sample-web;@clayui/alert;"default"
